product_id,sku,product_name,brand,producer,product_type,category,sub_category,country,region,subregion,appellation,grape_variety,grape_class,wine_style,spirit_style,flavor_profile,food_pairing,alcohol,vintage,bottle_size,price_segment,critic_score,critic_source,taste_vector,pairing_vector,recommendation_score
416,sku_000416,tequila_0416,liq9,distillery_delta,tequila,beverage,spirits,spain,rueda,rueda_west,rueda_west_premier_cru,,,,,mocha,,21.2,,750ml,luxury,92,wine_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.66
417,sku_000417,liqueur_0417,liq9,brewery_harbor,liqueur,beverage,spirits,spain,rueda,rueda_west,rueda_west_grand_cru,,,,,coffee_bean,,21.9,,750ml,entry,93,decanter,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.67
418,sku_000418,cognac_0418,liq9,sake_house_kumo,cognac,beverage,spirits,spain,rueda,rueda_central,rueda_central_village,,,,japanese_blended,caramel,,22.6,,750ml,premium,94,jancis_robinson,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.68
419,sku_000419,sake_0419,liq9,agave_fuego,sake,beverage,spirits,spain,rueda,rueda_central,rueda_central_premier_cru,,,,,sandalwood,,23.3,,750ml,super_premium,95,distiller,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.69
420,sku_000420,beer_0420,liq9,spirit_house_orbit,beer,beverage,spirits,spain,rueda,rueda_central,rueda_central_grand_cru,,,,,black_pepper,,24.0,,750ml,luxury,96,whisky_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.7
421,sku_000421,wine_0421,wine_now,domaine_atlas,wine,beverage,fine_wine,spain,rias_baixas,rias_baixas_north,rias_baixas_north_village,cabernet_sauvignon,red,light_red,,white_pepper,sushi,24.7,2011,750ml,entry,97,wine_spectator,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.71
422,sku_000422,wine_accessory_0422,wine_now,chateau_rivage,wine_accessory,accessory,wine_accessory,spain,rias_baixas,rias_baixas_north,rias_baixas_north_premier_cru,,,,,clove,,,,single_unit,premium,98,wine_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.72
423,sku_000423,glassware_0423,wine_now,cantina_luna,glassware,accessory,glassware,spain,rias_baixas,rias_baixas_north,rias_baixas_north_grand_cru,,,,,cinnamon,,,,set_of_2,super_premium,99,decanter,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.73
424,sku_000424,whisky_0424,liq9,bodega_sol,whisky,beverage,spirits,spain,rias_baixas,rias_baixas_south,rias_baixas_south_village,,,,french_whisky,anise,,26.8,,750ml,luxury,100,jancis_robinson,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.74
425,sku_000425,gin_0425,liq9,distillery_north,gin,beverage,spirits,spain,rias_baixas,rias_baixas_south,rias_baixas_south_premier_cru,,,,,ginger,,27.5,,750ml,entry,84,distiller,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.75
426,sku_000426,rum_0426,liq9,distillery_delta,rum,beverage,spirits,spain,rias_baixas,rias_baixas_south,rias_baixas_south_grand_cru,,,,,nutmeg,,28.2,,750ml,premium,85,whisky_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.76
427,sku_000427,vodka_0427,liq9,brewery_harbor,vodka,beverage,spirits,spain,rias_baixas,rias_baixas_east,rias_baixas_east_village,,,,,cardamom,,28.9,,750ml,super_premium,86,wine_spectator,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.77
428,sku_000428,tequila_0428,liq9,sake_house_kumo,tequila,beverage,spirits,spain,rias_baixas,rias_baixas_east,rias_baixas_east_premier_cru,,,,,licorice,,29.6,,750ml,luxury,87,wine_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.78
429,sku_000429,liqueur_0429,liq9,agave_fuego,liqueur,beverage,spirits,spain,rias_baixas,rias_baixas_east,rias_baixas_east_grand_cru,,,,,wet_stone,,30.3,,750ml,entry,88,decanter,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.79
430,sku_000430,cognac_0430,liq9,spirit_house_orbit,cognac,beverage,spirits,spain,rias_baixas,rias_baixas_west,rias_baixas_west_village,,,,highland_single_malt,flint,,31.0,,750ml,premium,89,jancis_robinson,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.8
431,sku_000431,sake_0431,liq9,domaine_atlas,sake,beverage,spirits,spain,rias_baixas,rias_baixas_west,rias_baixas_west_premier_cru,,,,,chalk,,31.7,,750ml,super_premium,90,distiller,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.81
432,sku_000432,beer_0432,liq9,chateau_rivage,beer,beverage,spirits,spain,rias_baixas,rias_baixas_west,rias_baixas_west_grand_cru,,,,,saline,,32.4,,750ml,luxury,91,whisky_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.82
433,sku_000433,wine_0433,wine_now,cantina_luna,wine,beverage,fine_wine,spain,rias_baixas,rias_baixas_central,rias_baixas_central_village,aglianico,red,bold_oaked_red,,graphite,truffle_pasta,33.1,2023,750ml,entry,92,wine_spectator,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.83
434,sku_000434,wine_accessory_0434,wine_now,bodega_sol,wine_accessory,accessory,wine_accessory,spain,rias_baixas,rias_baixas_central,rias_baixas_central_premier_cru,,,,,slate,,,,single_unit,premium,93,wine_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.84
435,sku_000435,glassware_0435,wine_now,distillery_north,glassware,accessory,glassware,spain,rias_baixas,rias_baixas_central,rias_baixas_central_grand_cru,,,,,iodine,,,,set_of_2,super_premium,94,decanter,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.85
436,sku_000436,whisky_0436,liq9,distillery_delta,whisky,beverage,spirits,spain,jerez,jerez_north,jerez_north_village,,,,rye_whiskey,oyster_shell,,35.2,,750ml,luxury,95,jancis_robinson,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.86
437,sku_000437,gin_0437,liq9,brewery_harbor,gin,beverage,spirits,spain,jerez,jerez_north,jerez_north_premier_cru,,,,,volcanic_ash,,35.9,,750ml,entry,96,distiller,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.87
438,sku_000438,rum_0438,liq9,sake_house_kumo,rum,beverage,spirits,spain,jerez,jerez_north,jerez_north_grand_cru,,,,,green_apple,,36.6,,750ml,premium,97,whisky_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.88
439,sku_000439,vodka_0439,liq9,agave_fuego,vodka,beverage,spirits,spain,jerez,jerez_south,jerez_south_village,,,,,yellow_apple,,37.3,,750ml,super_premium,98,wine_spectator,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.89
440,sku_000440,tequila_0440,liq9,spirit_house_orbit,tequila,beverage,spirits,spain,jerez,jerez_south,jerez_south_premier_cru,,,,,pear,,38.0,,750ml,luxury,99,wine_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.9
441,sku_000441,liqueur_0441,liq9,domaine_atlas,liqueur,beverage,spirits,spain,jerez,jerez_south,jerez_south_grand_cru,,,,,quince,,38.7,,750ml,entry,100,decanter,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.91
442,sku_000442,cognac_0442,liq9,chateau_rivage,cognac,beverage,spirits,spain,jerez,jerez_east,jerez_east_village,,,,japanese_whisky,apricot,,39.4,,750ml,premium,84,jancis_robinson,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.92
443,sku_000443,sake_0443,liq9,cantina_luna,sake,beverage,spirits,spain,jerez,jerez_east,jerez_east_premier_cru,,,,,peach,,40.1,,750ml,super_premium,85,distiller,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.93
444,sku_000444,beer_0444,liq9,bodega_sol,beer,beverage,spirits,spain,jerez,jerez_east,jerez_east_grand_cru,,,,,nectarine,,40.8,,750ml,luxury,86,whisky_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.94
445,sku_000445,wine_0445,wine_now,distillery_north,wine,beverage,fine_wine,spain,jerez,jerez_west,jerez_west_village,carignan,red,aromatic_white,,mirabelle,mac_and_cheese,41.5,2020,750ml,entry,87,wine_spectator,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.95
446,sku_000446,wine_accessory_0446,wine_now,distillery_delta,wine_accessory,accessory,wine_accessory,spain,jerez,jerez_west,jerez_west_premier_cru,,,,,cherry,,,,single_unit,premium,88,wine_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.96
447,sku_000447,glassware_0447,wine_now,brewery_harbor,glassware,accessory,glassware,spain,jerez,jerez_west,jerez_west_grand_cru,,,,,raspberry,,,,set_of_2,super_premium,89,decanter,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.97
448,sku_000448,whisky_0448,liq9,sake_house_kumo,whisky,beverage,spirits,spain,jerez,jerez_central,jerez_central_village,,,,australian_single_malt,strawberry,,43.6,,750ml,luxury,90,jancis_robinson,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.98
449,sku_000449,gin_0449,liq9,agave_fuego,gin,beverage,spirits,spain,jerez,jerez_central,jerez_central_premier_cru,,,,,cranberry,,44.3,,750ml,entry,91,distiller,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.99
450,sku_000450,rum_0450,liq9,spirit_house_orbit,rum,beverage,spirits,spain,jerez,jerez_central,jerez_central_grand_cru,,,,,red_plum,,45.0,,750ml,premium,92,whisky_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.55
451,sku_000451,vodka_0451,liq9,domaine_atlas,vodka,beverage,spirits,france,bordeaux,bordeaux_north,bordeaux_north_village,,,,,red_currant,,45.7,,750ml,super_premium,93,wine_spectator,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.56
452,sku_000452,tequila_0452,liq9,chateau_rivage,tequila,beverage,spirits,france,bordeaux,bordeaux_north,bordeaux_north_premier_cru,,,,,pomegranate,,46.4,,750ml,luxury,94,wine_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.57
453,sku_000453,liqueur_0453,liq9,cantina_luna,liqueur,beverage,spirits,france,bordeaux,bordeaux_north,bordeaux_north_grand_cru,,,,,wild_berry,,47.1,,750ml,entry,95,decanter,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.58
454,sku_000454,cognac_0454,liq9,bodega_sol,cognac,beverage,spirits,france,bordeaux,bordeaux_south,bordeaux_south_village,,,,islay_single_malt,sour_cherry,,47.8,,750ml,premium,96,jancis_robinson,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.59
455,sku_000455,sake_0455,liq9,distillery_north,sake,beverage,spirits,france,bordeaux,bordeaux_south,bordeaux_south_premier_cru,,,,,blackberry,,48.5,,750ml,super_premium,97,distiller,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.6
456,sku_000456,beer_0456,liq9,distillery_delta,beer,beverage,spirits,france,bordeaux,bordeaux_south,bordeaux_south_grand_cru,,,,,black_cherry,,49.2,,750ml,luxury,98,whisky_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.61
457,sku_000457,wine_0457,wine_now,brewery_harbor,wine,beverage,fine_wine,france,bordeaux,bordeaux_east,bordeaux_east_village,saperavi,red,late_harvest,,blueberry,lomo_saltado,49.9,2017,750ml,entry,99,wine_spectator,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.62
458,sku_000458,wine_accessory_0458,wine_now,sake_house_kumo,wine_accessory,accessory,wine_accessory,france,bordeaux,bordeaux_east,bordeaux_east_premier_cru,,,,,black_plum,,,,single_unit,premium,100,wine_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.63
459,sku_000459,glassware_0459,wine_now,agave_fuego,glassware,accessory,glassware,france,bordeaux,bordeaux_east,bordeaux_east_grand_cru,,,,,cassis,,,,set_of_2,super_premium,84,decanter,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.64
460,sku_000460,whisky_0460,liq9,spirit_house_orbit,whisky,beverage,spirits,france,bordeaux,bordeaux_west,bordeaux_west_village,,,,high_rye_bourbon,fig,,52.0,,750ml,luxury,85,jancis_robinson,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.65
461,sku_000461,gin_0461,liq9,domaine_atlas,gin,beverage,spirits,france,bordeaux,bordeaux_west,bordeaux_west_premier_cru,,,,,mulberry,,52.7,,750ml,entry,86,distiller,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.66
462,sku_000462,rum_0462,liq9,chateau_rivage,rum,beverage,spirits,france,bordeaux,bordeaux_west,bordeaux_west_grand_cru,,,,,boysenberry,,53.4,,750ml,premium,87,whisky_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.67
463,sku_000463,vodka_0463,liq9,cantina_luna,vodka,beverage,spirits,france,bordeaux,bordeaux_central,bordeaux_central_village,,,,,date,,54.1,,750ml,super_premium,88,wine_spectator,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.68
464,sku_000464,tequila_0464,liq9,bodega_sol,tequila,beverage,spirits,france,bordeaux,bordeaux_central,bordeaux_central_premier_cru,,,,,lemon,,54.8,,750ml,luxury,89,wine_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.69
465,sku_000465,liqueur_0465,liq9,distillery_north,liqueur,beverage,spirits,france,bordeaux,bordeaux_central,bordeaux_central_grand_cru,,,,,lime,,55.5,,750ml,entry,90,decanter,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.7
466,sku_000466,cognac_0466,liq9,distillery_delta,cognac,beverage,spirits,france,burgundy,burgundy_north,burgundy_north_village,,,,irish_single_malt,grapefruit,,56.2,,750ml,premium,91,jancis_robinson,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.71
467,sku_000467,sake_0467,liq9,brewery_harbor,sake,beverage,spirits,france,burgundy,burgundy_north,burgundy_north_premier_cru,,,,,orange_zest,,56.9,,750ml,super_premium,92,distiller,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.72
468,sku_000468,beer_0468,liq9,sake_house_kumo,beer,beverage,spirits,france,burgundy,burgundy_north,burgundy_north_grand_cru,,,,,mandarin,,57.6,,750ml,luxury,93,whisky_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.73
469,sku_000469,wine_0469,wine_now,agave_fuego,wine,beverage,fine_wine,france,burgundy,burgundy_south,burgundy_south_village,listan_negro,red,dessert_sweet,,bergamot,tagine_lamb,58.3,2014,750ml,entry,94,wine_spectator,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.74
470,sku_000470,wine_accessory_0470,wine_now,spirit_house_orbit,wine_accessory,accessory,wine_accessory,france,burgundy,burgundy_south,burgundy_south_premier_cru,,,,,yuzu,,,,single_unit,premium,95,wine_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.75
471,sku_000471,glassware_0471,wine_now,domaine_atlas,glassware,accessory,glassware,france,burgundy,burgundy_south,burgundy_south_grand_cru,,,,,pomelo,,,,set_of_2,super_premium,96,decanter,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.76
472,sku_000472,whisky_0472,liq9,chateau_rivage,whisky,beverage,spirits,france,burgundy,burgundy_east,burgundy_east_village,,,,taiwanese_single_malt,candied_lemon,,5.4,,750ml,luxury,97,jancis_robinson,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.77
473,sku_000473,gin_0473,liq9,cantina_luna,gin,beverage,spirits,france,burgundy,burgundy_east,burgundy_east_premier_cru,,,,,pineapple,,6.1,,750ml,entry,98,distiller,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.78
474,sku_000474,rum_0474,liq9,bodega_sol,rum,beverage,spirits,france,burgundy,burgundy_east,burgundy_east_grand_cru,,,,,mango,,6.8,,750ml,premium,99,whisky_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.79
475,sku_000475,vodka_0475,liq9,distillery_north,vodka,beverage,spirits,france,burgundy,burgundy_west,burgundy_west_village,,,,,passionfruit,,7.5,,750ml,super_premium,100,wine_spectator,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.8
476,sku_000476,tequila_0476,liq9,distillery_delta,tequila,beverage,spirits,france,burgundy,burgundy_west,burgundy_west_premier_cru,,,,,guava,,8.2,,750ml,luxury,84,wine_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.81
477,sku_000477,liqueur_0477,liq9,brewery_harbor,liqueur,beverage,spirits,france,burgundy,burgundy_west,burgundy_west_grand_cru,,,,,lychee,,8.9,,750ml,entry,85,decanter,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.82
478,sku_000478,cognac_0478,liq9,sake_house_kumo,cognac,beverage,spirits,france,burgundy,burgundy_central,burgundy_central_village,,,,scotch_single_grain,papaya,,9.6,,750ml,premium,86,jancis_robinson,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.83
479,sku_000479,sake_0479,liq9,agave_fuego,sake,beverage,spirits,france,burgundy,burgundy_central,burgundy_central_premier_cru,,,,,banana,,10.3,,750ml,super_premium,87,distiller,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.84
480,sku_000480,beer_0480,liq9,spirit_house_orbit,beer,beverage,spirits,france,burgundy,burgundy_central,burgundy_central_grand_cru,,,,,dragonfruit,,11.0,,750ml,luxury,88,whisky_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.85
481,sku_000481,wine_0481,wine_now,domaine_atlas,wine,beverage,fine_wine,france,champagne,champagne_north,champagne_north_village,vermentino,white,light_red,,melon,smoked_salmon,11.7,2011,750ml,entry,89,wine_spectator,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.86
482,sku_000482,wine_accessory_0482,wine_now,chateau_rivage,wine_accessory,accessory,wine_accessory,france,champagne,champagne_north,champagne_north_premier_cru,,,,,rose_petal,,,,single_unit,premium,90,wine_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.87
483,sku_000483,glassware_0483,wine_now,cantina_luna,glassware,accessory,glassware,france,champagne,champagne_north,champagne_north_grand_cru,,,,,violet,,,,set_of_2,super_premium,91,decanter,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.88
484,sku_000484,whisky_0484,liq9,bodega_sol,whisky,beverage,spirits,france,champagne,champagne_south,champagne_south_village,,,,wheated_bourbon,orange_blossom,,13.8,,750ml,luxury,92,jancis_robinson,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.89
485,sku_000485,gin_0485,liq9,distillery_north,gin,beverage,spirits,france,champagne,champagne_south,champagne_south_premier_cru,,,,,jasmine,,14.5,,750ml,entry,93,distiller,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.9
486,sku_000486,rum_0486,liq9,distillery_delta,rum,beverage,spirits,france,champagne,champagne_south,champagne_south_grand_cru,,,,,honeysuckle,,15.2,,750ml,premium,94,whisky_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.91
487,sku_000487,vodka_0487,liq9,brewery_harbor,vodka,beverage,spirits,france,champagne,champagne_east,champagne_east_village,,,,,lavender,,15.9,,750ml,super_premium,95,wine_spectator,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.92
488,sku_000488,tequila_0488,liq9,sake_house_kumo,tequila,beverage,spirits,france,champagne,champagne_east,champagne_east_premier_cru,,,,,elderflower,,16.6,,750ml,luxury,96,wine_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.93
489,sku_000489,liqueur_0489,liq9,agave_fuego,liqueur,beverage,spirits,france,champagne,champagne_east,champagne_east_grand_cru,,,,,chamomile,,17.3,,750ml,entry,97,decanter,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.94
490,sku_000490,cognac_0490,liq9,spirit_house_orbit,cognac,beverage,spirits,france,champagne,champagne_west,champagne_west_village,,,,single_pot_still,acacia,,18.0,,750ml,premium,98,jancis_robinson,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.95
491,sku_000491,sake_0491,liq9,domaine_atlas,sake,beverage,spirits,france,champagne,champagne_west,champagne_west_premier_cru,,,,,mushroom,,18.7,,750ml,super_premium,99,distiller,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.96
492,sku_000492,beer_0492,liq9,chateau_rivage,beer,beverage,spirits,france,champagne,champagne_west,champagne_west_grand_cru,,,,,forest_floor,,19.4,,750ml,luxury,100,whisky_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.97
493,sku_000493,wine_0493,wine_now,cantina_luna,wine,beverage,fine_wine,france,champagne,champagne_central,champagne_central_village,roditis,white,bold_oaked_red,,truffle,yakitori,20.1,2023,750ml,entry,84,wine_spectator,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.98
494,sku_000494,wine_accessory_0494,wine_now,bodega_sol,wine_accessory,accessory,wine_accessory,france,champagne,champagne_central,champagne_central_premier_cru,,,,,wet_leaf,,,,single_unit,premium,85,wine_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.99
495,sku_000495,glassware_0495,wine_now,distillery_north,glassware,accessory,glassware,france,champagne,champagne_central,champagne_central_grand_cru,,,,,leather,,,,set_of_2,super_premium,86,decanter,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.55
496,sku_000496,whisky_0496,liq9,distillery_delta,whisky,beverage,spirits,france,loire_valley,loire_valley_north,loire_valley_north_village,,,,indian_single_malt,tobacco,,22.2,,750ml,luxury,87,jancis_robinson,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.56
497,sku_000497,gin_0497,liq9,brewery_harbor,gin,beverage,spirits,france,loire_valley,loire_valley_north,loire_valley_north_premier_cru,,,,,dried_herbs,,22.9,,750ml,entry,88,distiller,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.57
498,sku_000498,rum_0498,liq9,sake_house_kumo,rum,beverage,spirits,france,loire_valley,loire_valley_north,loire_valley_north_grand_cru,,,,,olive_tapenade,,23.6,,750ml,premium,89,whisky_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.58
499,sku_000499,vodka_0499,liq9,agave_fuego,vodka,beverage,spirits,france,loire_valley,loire_valley_south,loire_valley_south_village,,,,,game,,24.3,,750ml,super_premium,90,wine_spectator,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.59
500,sku_000500,tequila_0500,liq9,spirit_house_orbit,tequila,beverage,spirits,france,loire_valley,loire_valley_south,loire_valley_south_premier_cru,,,,,vanilla,,25.0,,750ml,luxury,91,wine_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.6
501,sku_000501,liqueur_0501,liq9,domaine_atlas,liqueur,beverage,spirits,france,loire_valley,loire_valley_south,loire_valley_south_grand_cru,,,,,cedar,,25.7,,750ml,entry,92,decanter,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.61
502,sku_000502,cognac_0502,liq9,chateau_rivage,cognac,beverage,spirits,france,loire_valley,loire_valley_east,loire_valley_east_village,,,,scotch_blended,toast,,26.4,,750ml,premium,93,jancis_robinson,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.62
503,sku_000503,sake_0503,liq9,cantina_luna,sake,beverage,spirits,france,loire_valley,loire_valley_east,loire_valley_east_premier_cru,,,,,smoke,,27.1,,750ml,super_premium,94,distiller,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.63
504,sku_000504,beer_0504,liq9,bodega_sol,beer,beverage,spirits,france,loire_valley,loire_valley_east,loire_valley_east_grand_cru,,,,,cocoa,,27.8,,750ml,luxury,95,whisky_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.64
505,sku_000505,wine_0505,wine_now,distillery_north,wine,beverage,fine_wine,france,loire_valley,loire_valley_west,loire_valley_west_village,airen,white,aromatic_white,,mocha,osso_buco,28.5,2020,750ml,entry,96,wine_spectator,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.65
506,sku_000506,wine_accessory_0506,wine_now,distillery_delta,wine_accessory,accessory,wine_accessory,france,loire_valley,loire_valley_west,loire_valley_west_premier_cru,,,,,coffee_bean,,,,single_unit,premium,97,wine_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.66
507,sku_000507,glassware_0507,wine_now,brewery_harbor,glassware,accessory,glassware,france,loire_valley,loire_valley_west,loire_valley_west_grand_cru,,,,,caramel,,,,set_of_2,super_premium,98,decanter,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.67
508,sku_000508,whisky_0508,liq9,sake_house_kumo,whisky,beverage,spirits,france,loire_valley,loire_valley_central,loire_valley_central_village,,,,bourbon,sandalwood,,30.6,,750ml,luxury,99,jancis_robinson,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.68
509,sku_000509,gin_0509,liq9,agave_fuego,gin,beverage,spirits,france,loire_valley,loire_valley_central,loire_valley_central_premier_cru,,,,,black_pepper,,31.3,,750ml,entry,100,distiller,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.69
510,sku_000510,rum_0510,liq9,spirit_house_orbit,rum,beverage,spirits,france,loire_valley,loire_valley_central,loire_valley_central_grand_cru,,,,,white_pepper,,32.0,,750ml,premium,84,whisky_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.7
511,sku_000511,vodka_0511,liq9,domaine_atlas,vodka,beverage,spirits,france,rhone_valley,rhone_valley_north,rhone_valley_north_village,,,,,clove,,32.7,,750ml,super_premium,85,wine_spectator,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.71
512,sku_000512,tequila_0512,liq9,chateau_rivage,tequila,beverage,spirits,france,rhone_valley,rhone_valley_north,rhone_valley_north_premier_cru,,,,,cinnamon,,33.4,,750ml,luxury,86,wine_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.72
513,sku_000513,liqueur_0513,liq9,cantina_luna,liqueur,beverage,spirits,france,rhone_valley,rhone_valley_north,rhone_valley_north_grand_cru,,,,,anise,,34.1,,750ml,entry,87,decanter,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.73
514,sku_000514,cognac_0514,liq9,bodega_sol,cognac,beverage,spirits,france,rhone_valley,rhone_valley_south,rhone_valley_south_village,,,,irish_whiskey,ginger,,34.8,,750ml,premium,88,jancis_robinson,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.74
515,sku_000515,sake_0515,liq9,distillery_north,sake,beverage,spirits,france,rhone_valley,rhone_valley_south,rhone_valley_south_premier_cru,,,,,nutmeg,,35.5,,750ml,super_premium,89,distiller,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.75
516,sku_000516,beer_0516,liq9,distillery_delta,beer,beverage,spirits,france,rhone_valley,rhone_valley_south,rhone_valley_south_grand_cru,,,,,cardamom,,36.2,,750ml,luxury,90,whisky_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.76
517,sku_000517,wine_0517,wine_now,brewery_harbor,wine,beverage,fine_wine,france,rhone_valley,rhone_valley_east,rhone_valley_east_village,malvasia_fina,white,late_harvest,,licorice,peking_duck,36.9,2017,750ml,entry,91,wine_spectator,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.77
518,sku_000518,wine_accessory_0518,wine_now,sake_house_kumo,wine_accessory,accessory,wine_accessory,france,rhone_valley,rhone_valley_east,rhone_valley_east_premier_cru,,,,,wet_stone,,,,single_unit,premium,92,wine_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.78
519,sku_000519,glassware_0519,wine_now,agave_fuego,glassware,accessory,glassware,france,rhone_valley,rhone_valley_east,rhone_valley_east_grand_cru,,,,,flint,,,,set_of_2,super_premium,93,decanter,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.79
